disposition,orbit_period_days,stellar_radius_sun,stellar_effective_temp_kelvin,planet_equilibrium_temp_kelvin,stellar_surface_gravity_log10_cm_s2
0,6.7136512,1.15,6179.1,1101.0,4.39
1,2.2012625,0.81,5177.8,1236.0,4.56
1,3.4014954,1.06,6005.0,1172.0,4.43
0,8.3289771,,,,
1,3.0654283,1.35,5236.0,1123.0,4.12
1,7.4332642,1.32,6227.0,1026.0,4.28
1,0.8490674,1.44029,5624.7,2233.7922838,
0,2.317939,1.25,5770.0,1442.0,4.25
0,23.2556119,0.73,4742.0,744.0,4.6
1,3.8960617,0.8,5247.0,845.0,4.59
1,4.1377886,,4964.3,1135.3227028,
0,2.0474832,1.04,6791.0,2921.0,4.57
0,3.0330919,2.14,7471.0,2253.0,4.01
1,2.7873223,1.46,6466.0,,
1,4.4921154,1.08,5353.0,1077.0,4.34
1,2.2035349,1.52,6141.0,1663.0,4.14
1,3.4608812,1.52,5695.0,1418.0,4.08
0,2.49221,0.45,3450.0,714.0,4.78
1,2.9284231,,4885.4,1400.0,
1,7.6644,1.04215,5694.0,928.1234573,4.41
1,2.4892754,2.76,6285.0,1412.0,3.65
1,1.97549,2.46,8523.0,2405.0,3.98
1,11.7512673,1.68,6571.0,849.0,4.12
1,1.2257683,,6205.8,2026.0,
1,1.4858906,,5196.8,1405.0,
1,1.6923573,0.88876,5287.0,1340.2742114,4.5
0,2.8778095,1.05,6131.0,1568.0,4.46
1,2.3466472,0.75,4477.0,980.0,4.53
1,0.39149,2.25,6216.1,2976.0,3.73
1,3.4895723,0.71,4315.0,853.0,4.57
1,2.8817718,1.38,6137.0,1506.0,4.23
1,3.1082514,1.5486799,6413.0,1652.7561891,4.17
1,5.5613023,2.27,5607.0,1439.0,3.72
1,2.3151015,,4746.7,1144.0,
1,4.4638411,1.42,5472.0,830.0,4.11
1,5.7033411,1.24,5933.0,1070.0,4.28
1,6.7716021,2.62,6136.0,1495.0,3.67
0,2.1176601,0.89,5814.0,2932.0,4.56
1,2.2297524,1.17,5846.0,1555.0,4.32
1,6.0613441,1.53715,5949.2,1271.7446199,
1,3.4488281,1.27,5994.0,1388.0,4.27
1,2.1861455,1.24,5342.0,1385.0,4.22
1,2.9897732,1.57,6786.0,1678.0,4.21
1,2.9873441,,5734.9,1477.0,
1,3.4043154,1.0,5833.0,909.0,4.46
1,3.1274951,1.41321,6457.0,1582.3126821,4.25
1,2.6686464,0.9,5227.0,1190.0,4.48
0,1.5891628,2.0,6227.0,1783.0,3.91
1,12.0031646,1.40388,6362.0,998.1389779,4.25
1,3.8426038,1.66,7032.0,1285.0,4.19
1,5.9739124,1.2845,6308.31,1198.7446729,4.438
1,3.58529,1.28,6308.31,1404.0,4.438
1,11.2304605,1.2845,6308.31,971.2859803,4.438
1,3.2399875,0.97,5521.0,1230.0,4.45
1,3.5434689,,5354.0,1647.535107,
1,3.3501179,2.57,6238.0,1138.0,3.7
1,6.2329571,1.55,6016.0,1655.0,4.1
0,1.8011961,1.99,7588.0,2663.0,4.09
1,4.7253516,2.15,7220.0,1873.0,3.98
1,3.9967263,1.0,5313.6,1124.0,
1,4.6709424,1.79,7211.0,341.0,4.14
1,2.2171904,,4656.0,1020.0,
1,3.8522402,,5371.2,1365.0,
0,1.5464949,1.14,5973.5,1275.0,3.89
1,10.6001229,1.51,5647.0,1097.0,4.08
1,3.2292942,,,,
1,10.511362,0.92,5908.0,779.0,4.54
1,2.0615575,,6213.0,1445.0,
1,1.7922888,0.89,5095.7,1177.0,4.47
0,9.4258906,0.67,4507.0,824.0,4.64
1,6.6080989,1.5,5993.0,1157.0,4.12
1,23.2547644,0.88,5627.0,1009.0,4.55
1,3.5472157,2.02,5548.0,1563.0,3.82
0,2.041659,1.56,6806.0,2365.0,4.22
1,1.3600283,0.933975,5500.0,1544.0146992,4.48298
1,3.6089193,1.63,5854.0,1655.0,4.04
0,2.2437501,1.96,7209.0,2415.0,4.06
1,5.3438948,2.3,7469.0,1655.0,3.95
0,3.8961515,0.87,5477.2,979.0,
1,4.3533211,0.46,3422.0,548.0,4.77
0,3.2358535,,5095.6,1410.0,
0,1.6212474,3.11,4949.0,1826.0,
0,3.2358247,,,,
1,2.8744227,2.17,6334.0,1910.0,3.86
0,4.0104917,,12373.0,2377.0,
0,1.5716819,0.982066,4752.8,1319.1647872,4.37
0,5.8423636,3.85,8648.0,1441.0,3.6
1,2.2774846,4.7,4827.0,1621.0,
1,6.397886,,5324.0,1084.0,
1,2.2237067,1.4399,6424.0,1649.2355042,
0,3.8974136,1.51,6827.0,1320.0,4.25
1,6.4219775,,6197.0,1483.0,
0,17.2045725,1.77,6278.0,1272.0,4.03
1,3.4600026,1.37,5997.0,1455.0,4.21
1,1.81451,1.17,5696.0,1383.0,4.31
0,4.112385,2.14,5659.0,1361.0,3.78
1,3.6344447,1.42,6272.0,1616.0,4.25771
1,3.7027104,1.9,7493.0,1815.0,4.12
1,4.8982659,1.09,5696.0,1152.0,4.37
0,3.3378852,2.15,6274.0,1834.0,3.86
1,3.9606593,1.4,6647.0,1554.0,4.29
1,5.3798996,0.76,4930.3,891.0,
0,3.8471662,1.69,5115.0,1011.0,3.91
0,3.0491667,,4579.5,1256.9414051,
1,4.5432349,1.16,7998.0,1751.0,4.6
0,2.8278059,1.62,6603.0,1519.0,4.16
1,4.3271416,1.91,5994.0,1246.0,3.92
0,2.48548,0.96,5928.0,1606.0,4.48
1,5.4146235,0.880213,4888.0,872.0,4.45
1,14.7091662,0.880213,4888.0,612.6899904,4.45
1,1.3483075,0.880213,4888.0,1358.8572016,4.45
1,4.3359117,1.51,5815.0,1307.0,4.1
1,1.82544,0.77,4324.0,1022.0,4.49
1,2.6325313,2.42,5407.0,1731.0,3.64
1,2.8067423,0.98,5863.0,1214.0,4.48
1,4.7427131,1.51,5947.0,1179.0,4.12
1,1.8137851,,4032.5,870.0,
1,4.3962009,,4032.5,1112.6269619,
1,7.0423707,1.88,4892.0,762.0,
1,3.0755983,,4355.4,1099.0,
0,2.2963814,1.87,6620.0,2361.0,4.04
1,4.7559737,0.841842,5175.2,909.5327855,4.37657
1,17.1807214,0.841842,5175.2,592.7674866,4.37657
0,3.2174446,,,1694.311528,
1,5.1175439,2.07,6429.0,943.0,3.92
1,7.2089041,,,,
1,2.7991658,,4841.6,1049.0,
1,6.3262148,1.9,5842.0,1354.0,3.9
1,16.2840915,1.2,5770.0,924.0,4.29
1,3.1239771,,4861.0,1246.8268423,
1,3.6074546,0.91,5593.0,1156.0,4.52
1,3.9589142,1.22,5963.0,1161.0,4.3
1,5.8850401,1.18,5712.4,1142.0,4.3
1,3.532822,1.25,6153.0,1372.1206975,4.34152
1,2.5089892,0.99,5574.0,1384.0,4.44
1,10.0462596,0.945159,5637.9,801.0080118,4.49
0,2.4567112,1.16,6223.0,1387.0,4.39
1,3.6142971,,,,
1,1.8020923,1.85,5760.0,1832.0,3.92
1,3.0295916,,5081.3,1127.0,
0,2.7761628,1.84,5778.0,1342.0,3.92
0,4.7257129,2.48,6139.0,1205.0,3.71
1,4.2989288,1.45,5671.0,1223.0,4.12
1,4.7308142,1.05,5777.0,1154.0,4.42
1,2.9626402,0.718635,5473.0,1033.7453536,4.60845
1,7.1357259,0.835627,5446.0,822.4059608,4.57
1,7.8808589,1.41,5914.8,1149.0,4.17
1,2.3238426,1.38,5983.9,1513.0,4.2
1,5.1191172,1.7,5926.0,1542.0,4.01
0,4.1508803,0.73,4460.0,807.0,4.56
1,7.9927894,,5530.9,971.0,
1,0.7583741,1.56,6209.0,1660.0,4.13
1,4.5029619,1.77,8103.0,2010.0,4.24
0,1.972401,1.6,6184.0,1916.0,4.1
1,31.4001189,0.791713,4953.0,455.3113573,4.55
0,1.7560902,1.29,6249.0,,4.28
1,4.6546139,1.58,5966.0,861.0,4.08
1,1.5373948,1.0,5091.0,1391.0,4.36
0,0.7409429,0.87,5406.0,1740.0,4.53
0,21.7894491,,6118.5,652.5693517,
1,17.356719,0.760629,4697.0,523.4129662,4.55
1,4.567925,1.04,5675.0,1125.0,4.41
1,5.0518907,1.55,6328.9,1372.0,4.15
1,2.4076941,0.98,5702.0,1113.0,4.46
1,2.8668029,,4871.9,983.0,
1,2.0381761,0.82,4928.0,1169.0,4.52
1,13.1757294,0.388609,3349.0,325.2663942,4.94138
1,6.614911,0.388609,3349.0,409.2506857,4.94138
1,23.1315739,,4952.3,427.0,
0,7.2087245,,5144.9,904.0,
1,6.7473822,1.06,5332.0,730.0,4.35
1,1.6323062,0.912575,5099.9,1337.9878723,4.45
1,3.8823511,1.68668,5622.4,1465.018804,3.98
1,3.5908038,1.18,5657.0,1291.0,4.3
1,6.7201811,0.85,4914.0,823.0,4.49
0,3.6772391,1.11792,5801.0,1244.8918384,4.36
0,1.1578392,1.18,6409.0,1973.0,4.4
1,2.7240303,0.93,5366.0,1038.0,4.47
1,2.1654694,1.86,5830.0,1970.0,4.26
1,3.1504798,0.89,5229.0,876.0,4.49
1,6.5169955,0.71,4937.5,783.0,4.64
1,2.1390271,,5869.6,1887.0,
1,2.3079651,,,,
1,3.2175013,1.56,7932.0,1580.0,4.32
1,3.0492435,,,,
1,4.3965758,1.23,5957.0,1205.0,4.3
1,5.5679111,0.801525,4887.0,808.2369842,4.53
1,3.1639309,,6323.0,1598.0,
1,1.9872259,1.08,6178.0,1670.0,4.44
0,1.33679,0.98,5600.0,1581.0,4.43748
1,3.7519831,0.97,5389.0,1157.0,4.43
1,9.2584055,2.53632,5707.0,1361.0709228,3.64
1,4.625568,1.34,5972.0,1313.0,4.23
0,2.0714803,2.46,7047.0,2274.0,3.85
1,15.634183,0.96,5725.0,611.0,4.49
1,2.8285323,1.02586,5257.0,1208.4765945,4.37
1,5.6917579,1.66513,5783.0,1309.3579262,4.01
1,3.1774814,1.12,6071.0,1393.0,4.39
1,2.7284428,1.21,5686.0,1266.0,4.28
1,3.2462849,1.06,5895.5,,
0,6.7992776,0.73,4913.8,656.0,4.54
1,3.177514,0.82,4740.0,975.0,4.49
0,3.0038696,1.2,6171.0,1702.0,4.35
1,7.495973,1.41,5667.0,1186.0,4.14
1,10.4722034,0.79,5388.0,773.0,4.61
1,17.7046155,0.791536,5388.0,586.5001986,4.61
1,4.9111786,1.2372299,6186.0,1241.735358,4.33
1,4.1539244,1.09,5737.0,850.0,4.37
1,10.1045108,0.9,5053.0,733.0,4.46
1,2.7741864,0.82,5636.0,1240.0,4.61
1,1.1789842,1.37,5650.0,1248.0,4.17
1,4.3954123,0.73,4836.0,920.0,4.6
0,1.42744,1.33,6000.2,3620.0,4.36
1,3.585982,,6195.0,1278.0,
1,4.3202706,,6287.0,853.0,
0,2.6834113,0.76,5221.0,1003.0,4.62
1,12.2740928,1.05,5674.0,740.0,4.4
1,2.3757662,2.2,6676.0,1978.0,3.9
1,5.7152049,2.25,5845.0,1064.0,3.75
1,16.3558787,1.0,5740.0,800.0,4.45
1,3.5322939,0.66,4003.0,787.0,4.59
1,14.4348737,1.93,5834.0,1073.0,3.89
1,12.320331,0.65,4103.0,464.0,4.62
1,9.5730706,1.11672,6101.0,941.9166541,4.38774
1,4.040413,1.11672,6101.0,1255.7050544,4.38774
0,0.7676706,1.53,6377.0,2031.0,4.17
1,12.2788421,1.39,5596.0,845.0,4.15
0,10.7166249,0.65,4235.5,581.7069809,
1,22.1575175,0.79,5174.0,523.0,4.58
1,4.8038539,0.692076,4080.0,683.6599416,4.56
1,2.9855843,0.82,4602.0,883.0,4.48
0,3.6311186,1.63,5979.9,,
1,25.0930011,1.33728,5775.0,715.7737734,4.2
1,2.5551882,1.21,5855.0,1376.0,4.3
1,5.201975,1.18,4950.0,653.0,4.21
0,1.1096992,3.13,8666.0,5211.0,3.80083
1,4.8952783,1.77,5828.0,1519.0,3.96
1,2.8622679,1.49,7167.0,1803.0,4.3
1,2.4307782,3.3,6015.0,1321.0,3.45
1,2.787945,0.847241,5375.0,1121.9560583,4.55
1,3.4138019,2.24,5150.0,1168.0,
1,4.7155974,1.5585099,5873.0,1365.3855665,4.08
0,3.2428744,0.58,4016.0,909.0,4.72
1,56.4043748,1.25,6433.0,272.0,4.36
1,1.9795413,0.92,5275.0,1381.0,4.46
1,3.2724973,0.75,4279.0,718.0,4.51
1,3.6623918,1.48532,6600.0,1624.5252338,4.20892
0,6.269716,1.08,4812.0,982.0,4.26
1,2.3382502,0.94,5263.0,1274.0,4.45
1,11.7647926,1.69397,5801.0,1050.4074921,4.01
1,4.1571604,,5766.9,1469.0,
0,0.9135968,0.89,5987.0,1881.0,4.58
0,2.5139764,2.05,6150.0,1583.0,3.9
1,3.7630305,1.5,6357.0,1586.0,4.19
1,3.8016217,1.47,6244.0,1418.0,4.19
1,3.660032,1.88626,5988.0,1662.3109767,3.93
0,4.6200781,1.16,5999.0,1068.0,4.36
0,1.82488,1.23,5773.74,2088.0,3.51
1,4.2511214,0.94,5501.0,1097.0,4.48
1,3.6022715,1.45,6338.0,1368.0,4.21
1,3.6593967,1.86,5875.0,1567.0,3.92
0,9.8482192,3.31,6126.0,1056.0,3.46
1,16.9020565,0.91,5442.0,783.0,4.49
1,4.0664446,0.86,5421.0,856.0,4.54
1,0.7011578,1.51,6036.0,2326.0,4.13
1,2.3745416,1.3,5865.0,1674.0,4.23
0,3.6841446,0.79,4939.0,1145.0,4.55
1,3.2928068,0.91,5037.0,990.0,4.44
1,3.6112621,1.68443,6450.0,1665.5243818,4.03776
1,9.7938352,1.46202,5737.0,1019.0147305,4.12
1,11.6999152,2.16,6906.0,986.0,3.94
1,1.5822588,,,,
1,4.6174254,1.67219,6411.0,1504.8598368,4.1
1,7.3446285,1.99,6320.0,1321.0,3.94
1,3.3207642,0.95,6142.0,1371.0,4.55
1,4.461878,1.04,5986.0,1289.0,4.45
1,12.822639,1.0396301,5986.0,809.3225377,4.45
0,5.289835,1.11,6655.0,1986.0,4.5
1,13.4167713,,,,
1,0.8659846,1.92,5815.0,1676.0,3.89
0,7.0114,1.82,6084.8,1459.0,4.01
1,4.4427146,1.04413,5754.0,1122.4415956,4.41
1,4.2607797,2.1503201,7409.0,1936.2869886,4.0
1,4.3744258,2.05,6013.0,1625.0,3.86
1,21.5615248,1.28,5644.0,745.0,4.22
1,3.522843,1.39,5952.0,1400.0,
1,7.1406422,1.00007,5463.0,902.2960634,4.42
1,5.236124,0.96,5604.0,1032.0,4.47
0,14.793901,0.84,5095.0,584.0,4.52
1,29.3821476,1.1547199,6016.0,649.2327084,4.36
1,3.4026932,2.18,5661.0,1787.0,3.77
0,5.62162,1.27,5834.2,1191.0,4.24
1,2.190225,1.56,5929.0,1750.0,4.09
1,3.7453991,0.81,5133.0,1267.0,4.56
1,4.1915095,0.79,4996.0,1129.0,4.56
1,8.2713274,0.97,5921.0,968.0,4.5
1,1.5569519,2.04,6464.0,1386.0,3.94
1,2.1632835,,,,
1,3.2089372,2.43,7423.0,1826.0,3.89774
1,3.6928289,2.13,7042.0,1803.0,3.97
0,2.2042212,1.42,5702.0,876.0,4.14
1,2.5485772,,4813.4,2324.0,
1,2.2359865,0.844379,5260.0,1200.7764901,4.51363
1,1.5954319,1.92067,7511.0,2577.685746,3.92857
0,0.5992533,0.18,31000.0,5578.8918184,5.59998
1,27.848697,1.56,5399.6,588.0,3.9
1,11.7915574,1.24512,6407.0,943.8952366,4.35687
1,4.9019938,0.240807,3147.0,382.3996541,5.04654
1,16.5414219,0.938435,4395.6,560.6053342,4.49
1,12.7503356,0.88,5639.0,755.0,4.55041
1,30.8812601,2.2319901,6047.0,891.0210182,3.7899
0,10.2813284,0.593317,3919.0,464.4628168,4.63413
1,46.9621053,0.879321,5744.0,468.4562934,4.56261
0,0.4038426,0.555,4119.1,1316.835102,4.73
1,15.6062307,0.816585,5067.0,593.9834944,4.54195
1,742.8561164,1.10194,5816.0,210.8499272,4.37494
1,4.2300182,1.44,6064.1,1537.0,4.18
1,6.5081212,1.27,5652.8,1299.0,4.38
1,1.0432995,1.07,5943.0,1705.0,4.42
1,5.4447698,,5890.0,761.0,
1,3.125924,1.24,5828.0,1378.0,4.28
1,3.9017499,0.71,4665.0,816.0,4.6
1,4.746318,1.09,5648.0,1149.0,4.36
1,4.4466179,1.85,6534.0,1659.0,4.03
0,2.300698,0.85,5747.3,3198.0,4.57
1,1.027641,,5640.0,1978.0,
1,3.5809733,0.61,3790.0,702.0,4.64
1,2.6689906,,5247.8,1447.0,
1,2.9531039,,5304.5,1190.0,
1,3.9592516,1.39,7068.0,1663.0,4.35
1,5.9056572,0.97,5076.0,1332.0,4.4
1,2.4170503,1.56,5796.8,1685.0,4.07
0,1.0681394,2.23,7248.0,2561.0,3.95
1,1.72328,,,,
1,0.8631737,1.47,6142.0,1863.0,4.17
1,16.067522,0.860124,5718.0,625.1939631,4.35658
1,5.1976858,0.860124,5718.0,910.7399798,4.35658
1,1.0754208,1.17,4614.0,1212.0,4.16
1,2.2715616,,6671.3,1835.0,
1,2.3485025,,8807.8,1987.0,
0,1.0435229,1.23,6259.0,1896.0,4.34
1,3.491383,1.59,5936.5,1352.0,4.28
1,1.0994412,1.63,6915.0,2029.0,4.19
0,2.1816809,,8582.7,2976.0,4.08
0,1.1870337,1.15885,6325.0,1953.7620867,4.41
1,2.6269521,1.58,6976.0,1979.0,4.22
0,1.1471548,0.75,3901.0,1107.0,4.47
1,0.6333372,1.34655,5999.0,2513.555923,4.22
1,1.9138779,,7246.0,1956.0,
1,2.8395663,,5858.0,1255.0,
0,0.8335712,2.09,6158.0,2120.0,3.87
1,7.2654708,1.05,5944.0,1022.0,4.43
1,1.161347,1.62,6289.0,2501.0,4.11
0,1.1355457,7.03693,10262.0,4122.0,
1,2.9628955,2.04,7998.0,,
1,3.4169475,1.63,6610.0,1435.0,4.16
1,6.0219203,1.58618,5932.0,1278.3924624,4.07
0,1.1385671,2.0,9024.0,2985.0,4.19
1,3.1615697,1.0977401,6072.0,1338.2946709,4.41
1,1.9401022,,5436.9,1461.3936558,
1,3.2970252,1.67,8945.0,1885.0,4.35
0,1.2247985,0.89,5699.0,1670.0,4.55
0,1.820443,1.94,6079.0,1898.0,3.92
1,0.908232,1.23,6481.0,2617.0,4.38
0,1.6562803,1.25,6044.0,1151.0,4.29
1,0.4021401,2.44753,6115.0,3185.0,3.72
1,3.0482015,,5774.7,1293.0,
1,1.2732245,0.85,4973.0,1599.0,4.49
1,2.8123314,1.84646,6614.0,1902.8357335,4.05
0,1.9784257,0.75,5059.0,1378.0,4.61
1,10.1238604,1.81,6531.0,831.0,4.05
1,3.1118943,1.08,5412.6,1251.0,
1,3.0579913,1.59436,5967.0,1613.4739633,4.07
1,1.0886286,4.2160501,6127.0,3762.1392317,3.25
1,1.8665254,1.61,6310.3,2050.0,
1,3.1527177,0.800841,5093.0,1075.6629276,4.52
1,12.8860009,1.11324,6126.0,848.1501366,4.41
1,4.3539599,1.09523,5883.0,1175.6079755,4.39
1,5.1442317,2.09,5936.0,1790.0,4.18
1,6.772626,2.12,4360.5,963.362475,
0,3.60364,1.62,6896.7,1931.0,4.17
1,4.0185922,1.77,7156.0,1897.0,4.15
0,0.9109508,1.79,9421.0,3262.0,4.31
1,2.6085023,1.2122999,7302.0,1694.2534985,4.49
1,3.4192373,,5658.5,1209.8442751,
1,1.1462769,2.11854,6416.0,2696.8402433,3.9
0,2.5057108,2.26,8330.0,1956.0,4.04
0,1.0962372,3.25,6519.0,2496.0,3.54
0,4.6512523,1.1,7192.0,1270.0,4.56
0,3.8505662,2.13,6353.0,1301.0,3.88
1,8.9612626,1.1706899,5435.5,999.5113045,
1,1.3205037,0.98926,5731.0,1632.1617353,4.46
1,5.4588359,1.41,6349.0,1486.0,
0,1.5040804,,3810.2,1354.0,
1,5.9977892,1.2860301,6613.0,1233.5559917,4.36
0,0.8334976,1.3925,6071.0,2352.0540215,4.2
1,3.1580472,1.01,7606.3,1242.3268887,
0,3.7353995,1.53,5895.0,1085.0,4.1
1,0.8118585,1.97,5051.7,1496.0,
1,1.2125595,1.48,6719.0,1809.0,4.25
0,0.8133123,2.12,8265.0,,
1,4.5766182,,5816.5,1527.0,
1,0.6090253,1.02,5271.7,2635.0,4.34
1,3.4671474,1.58,5886.0,1239.0,4.07
1,4.5016988,,5829.0,1491.0,
1,2.7302636,1.39,6307.0,1544.0,4.25
1,2.9346956,2.23,6728.0,1793.0,3.9
1,0.4459299,1.7,8878.0,4056.0,4.33
0,0.7617828,,6132.7,1995.7142723,
1,11.851162,,4983.0,799.4084682,
1,3.2738129,1.27,5976.0,1475.0,4.27
1,1.7519943,1.39,5483.0,1355.0,4.14
0,2.0976705,2.7729599,5914.8,2395.3326749,3.59
1,0.6333315,2.35,5713.0,1284.0,3.67
1,3.518972,1.16,5972.0,1407.0,4.35
0,5.7626055,,5558.7,1141.0,
1,13.5098037,0.94,5780.0,730.0,4.51
1,3.0131053,1.4,6838.0,1585.0,4.32
1,3.5008785,1.8056901,5759.0,1655.3754994,4.3
1,1.1703152,1.23,6328.0,1941.0,4.36
1,1.0268508,0.85,4938.0,1925.0,4.49
1,4.2337624,1.86,6387.0,1214.0,4.0
1,6.0597,0.82,5036.0,603.0,4.54
1,2.9757428,2.18,6025.0,1817.0,3.81
1,,0.98,5216.0,958.0,4.43
1,1.1771655,0.8,5313.0,1430.0,4.59
1,12.1525595,1.28,6029.0,1087.0,4.27
0,1.7201092,1.13,5878.0,1798.0,4.36
1,1.6242109,1.06,5705.0,1632.0,4.39
1,2.4330551,,5512.0,1212.0,
1,11.3929129,1.14,5217.0,836.0,4.28
1,19.9706574,0.899081,4985.0,567.2769582,4.45
1,16.5272651,0.821739,5030.0,581.4569608,4.53132
1,722.2619756,1.22059,5857.0,231.3609161,4.26578
1,6.6019866,1.45,6758.0,1680.0,4.28
0,0.58644,1.0,5997.7,2511.0,
0,0.8062768,3.37,7311.1,3231.0,4.16
1,6.5445251,0.98,5686.0,868.0,4.46
1,38.7619532,0.876001,5653.0,492.9832275,4.55306
1,8.6110844,1.76524,6908.0,1319.7436969,4.12055
1,15.5718552,1.31,6352.33,912.0,4.30502
1,31.7180208,1.30883,6352.33,696.5022874,4.30502
1,183.0019106,2.7539101,6200.0,555.1292025,3.63371
1,374.3644315,2.7539101,6200.0,437.3016226,3.63371
1,2.7299049,0.155498,2887.0,362.1910146,5.15917
1,32.696666,1.09843,6079.16,614.7243418,4.438
1,4.6545798,1.09843,6079.16,1177.3025181,4.438
1,9.1512776,0.79,5015.0,759.0,4.47652
1,87.22287,0.829943,5220.0,405.3306898,4.54936
1,12.4610086,0.726632,4891.0,588.5612549,4.62
1,0.4900589,0.726632,4891.0,1730.7192689,4.62
1,739.1670007,0.721084,4159.0,132.3381364,4.53501
1,15.0700779,0.850729,5159.0,621.4981538,4.519
1,0.9902892,0.850729,5159.0,1540.1309997,4.519
0,726.1175225,0.55033,3808.0,228.0606305,4.69366
1,6.8227645,2.0587699,5781.0,1370.0984633,3.82788
0,73.580982,1.76118,7802.0,703.162429,4.21386
1,8.2861614,0.914215,5809.0,825.5991243,4.56733
1,20.2730282,0.86,5742.0,592.0,4.58473
1,358.2825093,0.865987,4354.29,191.8448019,4.39555
1,1.1343824,0.846842,5683.0,1578.3530385,4.58721
1,,0.725033,4438.0,379.3574727,4.438
0,2.24704,1.2,6846.0,1812.0,4.23
1,25.1290153,1.04,5871.0,627.0,4.43296
0,46.4093732,1.03563,5871.0,519.1966657,4.43296
1,,2.4612,6163.97,1162.1198678,3.72396
1,13.4190972,1.20531,5914.2,850.6234364,4.30929
0,14.6762658,0.458861,3414.0,339.5049488,4.77364
0,21.9692578,0.458861,3414.0,296.7878863,4.77364
1,6.2509468,0.395397,3479.0,438.8091174,4.8309
1,1.6500673,0.454049,3896.0,712.1282782,4.70541
1,1826.0790324,1.07903,6034.49,408.0376856,4.42122
1,0.8303285,0.57,3672.0,1428.0,4.68064
1,703.79367,0.739835,4709.0,189.7945133,4.57486
1,2.9224661,2.7442901,5520.0,2027.1156538,3.55
0,1.17409,3.67,8242.0,3798.0,3.61
0,3.3513304,8.71,4886.0,1155.0,
1,2.9034242,2.25,5992.0,1351.0,3.77
0,5.4468377,1.68,6793.0,1396.0,4.15
1,8.9021443,1.7521,6606.0,1260.8869541,4.09
1,8.2197647,2.12,6657.0,806.0,3.93
0,4.5006638,1.48,8933.0,3520.0,4.45175
1,16.3363665,0.326568,3365.0,290.9398052,4.89744
0,2.2887763,0.617703,3953.0,805.0445873,4.6489
1,7.4997158,1.90969,4979.2,1191.0623003,3.92
0,1.2540806,0.399724,3455.0,746.8996014,4.82691
1,4.3888516,0.877856,5175.0,949.6785627,4.46488
1,2.6680587,1.44,6406.0,1771.0,4.23
0,18.4043334,0.133376,2891.0,182.7961243,5.22041
1,5.538329,0.598175,3883.0,585.0169701,4.65275
1,10.6886084,0.598175,3883.0,469.8807571,4.65275
1,11.5418525,0.901955,6112.0,791.2917217,4.5884
1,731.4808779,2.0546,5854.0,290.8264482,3.83792
1,12.8910022,0.18,31000.0,2005.9611934,5.59962
0,3.9077116,0.64011,3917.0,679.4921442,4.61771
1,35.3573239,1.56285,7607.0,831.4184898,4.31008
1,602.2450921,1.8626699,6128.0,304.6652609,3.96225
1,749.1605231,0.558169,3851.0,109.0750517,4.71539
1,3.352907,0.672832,3978.0,753.6642219,4.438
1,4.8759656,1.1487499,5937.0,1168.2220295,4.35104
1,20.1459438,0.888701,5303.0,588.5264649,4.4996
1,11.8918633,0.834552,5461.0,695.1290314,4.57288
1,718.1809317,0.425623,3614.0,206.6824792,4.80335
1,10.6306165,0.969791,5737.0,806.8992976,4.47544
1,,2.1748199,5423.0,290.577919,3.73635
1,579.6472035,1.5925601,6855.0,306.4736219,4.20414
0,1.8141215,1.12713,5789.58,1578.8585471,4.35115
1,97.6087634,0.823673,5830.0,347.8145617,4.57203
0,2.4360845,1.32,6529.0,1749.0,4.33
0,1.8756,,3549.7,642.971466,4.87
1,3.0749507,0.308247,3246.0,481.4467281,4.91671
1,741.4238314,1.22039,5944.0,225.5133746,4.30249
1,7.5480709,1.57319,6688.0,1271.9314814,4.19679
1,2.118659,0.69132,4002.0,884.7099373,4.5511
1,5.4240691,0.465777,3500.0,487.360439,4.76752
1,3.3784364,1.41,6311.0,1483.0,4.23
1,2.6374449,1.96,5355.0,1123.0,3.82
1,2.5025812,0.91,5603.0,2671.0,4.49875
0,4.4518604,3.60934,8353.8,3265.5835844,4.1
1,13.576858,2.5,6730.0,1090.0,3.8
1,2.7439029,0.885702,4860.0,1067.0824537,4.438
1,2.5610662,1.9,6161.0,2074.0,3.95
1,1.0604139,1.62,5801.2,2239.0,4.22
1,3.2751914,1.03,5496.0,,
1,5.9422824,1.63,7217.6,1165.0,4.11
1,13.2689495,2.85,9635.0,1186.0,3.92
0,5.9685742,3.44,10390.0,1582.0,3.79
1,1.6089592,2.42,7029.0,2347.0,3.86
1,4.3780194,3.41348,4913.0,1162.0764027,
1,1.0690665,1.13442,5930.0,1922.9650992,4.36195
1,3.2535266,2.06072,6368.0,1869.3790626,3.91383
1,5.8123508,0.796856,5210.8,831.7839537,4.58
1,1.3290008,,5780.0,1657.8058809,4.438
1,1.4974223,0.841058,5377.0,1375.7109888,4.5569
1,10.6895417,1.45476,6255.0,1044.7493296,4.19885
0,3.0421334,2.40325,5715.4,2109.0001921,3.92
1,14.3171998,1.61,7596.0,1326.0,4.27063
1,9.2172172,2.7639699,6840.0,1602.074328,3.72526
1,2.0134389,1.75,8127.0,1657.0,4.24828
1,3.562038,2.42923,7042.0,2106.5845241,3.85746
1,4.4742339,1.04312,5225.05,1041.2520477,4.35079
1,11.4041935,3.0048201,6160.0,1456.8558039,3.55136
1,3.85589,1.43256,6244.5,1455.975026,4.21
1,4.3954444,,5095.6,927.0,
